"id","fecha","pais","sector","tipo_operacion","monto_usd","volumen_ton","empleados","arancel_pct","partida_arancelaria","num_factura"
930,"2022-10-02","EC","LOGÍSTICA","EXPORTACIÓN",205501.86,275.2,499,16.64,"4350.58.40","FAC-2022-84461"
931,"2023-08-07","MÉ","AGROINDUSTRIA","IMPORTACIÓN",78291.42,1541.6,416,12.27,"3057.42.72","FAC-2023-70975"
932,"2024-12-04","CO","MINERÍA","IMPORTACIÓN",1010184.91,3440.8,167,21.65,"3293.64.15","FAC-2024-79614"
933,"07/09/2023","PE","LOGÍSTICA","IMPORTACIÓN",58824.3,534.3,83,6.17,"3496.84.64","FAC-2023-62350"
934,"2023-08-03","PE","TECNOLOGÍA","IMPORTACIÓN",454110.57,11.8,319,14.79,"5848.32.43","FAC-2023-40958"
935,"2022-06-19","AL","RETAIL","IMPORTACIÓN",214543.3,159.7,303,0.93,"8196.65.95","FAC-2022-38316"
936,"2024-03-22","AL","AGROINDUSTRIA","IMPORTACIÓN",132733.96,1924,70,22.56,"5644.13.80","FAC-2024-29299"
937,"2022-03-01","AR","RETAIL","EXPORTACIÓN",151426.17,152.8,427,18.26,"3440.58.15","FAC-2022-50037"
938,"2022-02-06","BR","MINERÍA","EXPORTACIÓN",671169.57,3573.2,490,14.67,"5322.33.12","FAC-2022-40753"
939,"13 de marzo 2022","AL","MANUFACTURA","IMPORTACIÓN",272723.47,78.7,166,24.5,"5562.17.75","FAC-2022-16770"
940,"2024-08-26","PE","MANUFACTURA","EXPORTACIÓN",112762.87,50.8,212,16.12,"7129.81.96","FAC-2024-33971"
941,"2023-01-08","AR","TECNOLOGÍA","IMPORTACIÓN",570297.28,7.4,276,6.4,NA,"FAC-2023-68316"
942,"2024-03-25","BR","EDUCACIÓN","IMPORTACIÓN",66325.41,13.8,268,23,"4312.50.55","FAC-2024-29739"
944,"2023-06-22","PE","RETAIL","IMPORTACIÓN",219099.84,127.2,122,7.57,"2554.82.34","FAC-2023-29876"
946,"2024-08-26","AR","MANUFACTURA","EXPORTACIÓN",353312.15,449.9,444,13.59,"5304.53.39","FAC-2024-68935"
947,"2024-01-09","EC","AGROINDUSTRIA","IMPORTACIÓN",51476.71,1604.1,367,3.44,"1741.28.84","FAC-2024-64171"
948,"09/10/2022","CH","LOGÍSTICA","IMPORTACIÓN",107140.09,475.4,334,11.96,"6126.22.79","FAC-2022-88419"
949,"2024-02-27","MÉ","RETAIL","EXPORTACIÓN",180274,70.5,185,24.49,"3532.94.51","FAC-2024-70266"
950,"2024-05-03","BR","MANUFACTURA","EXPORTACIÓN",63956.8,51.3,228,20.77,"9925.77.50","FAC-2024-25753"
951,"2024-02-23","BR","TECNOLOGÍA","IMPORTACIÓN",576968.23,5.8,482,6.72,"0667.88.11","FAC-2024-83622"
952,"2024-04-03","MÉ","MINERÍA","EXPORTACIÓN",379519.38,3261,299,8.68,"4809.74.92","FAC-2024-65057"
953,"2024-05-23","US","FINANZAS","IMPORTACIÓN",511787.52,0,282,24.29,"9766.59.81","FAC-2024-62540"
955,"2022-11-13","AR","FINANZAS","EXPORTACIÓN",196782.41,0,415,12.4,"7109.70.10","FAC-2022-50159"
956,"2023-05-13","EC","TECNOLOGÍA","IMPORTACIÓN",147116.72,2,294,5.22,"7709.17.62","FAC-2023-73036"
957,"2023-01-16","BR","EDUCACIÓN","IMPORTACIÓN",27131.16,13,204,6.03,"0542.49.80","FAC-2023-69139"
958,"2024-01-03","PE","EDUCACIÓN","IMPORTACIÓN",85317.9,14.4,105,18.91,"5182.85.47","FAC-2024-76408"
959,"2024-08-17","AL","RETAIL","IMPORTACIÓN",183257.32,197.8,407,22.17,"0840.50.71","FAC-2024-27412"
960,"2023-05-06","MÉ","AGROINDUSTRIA","IMPORTACIÓN",55040.95,1978.7,483,6.97,"7166.31.13","FAC-2023-15209"
963,"2023-07-22","CO","FINANZAS","EXPORTACIÓN",393842.21,0,290,3.27,"7507.48.68","FAC-2023-85649"
964,"2022-01-10","MÉ","TECNOLOGÍA","EXPORTACIÓN",445860.1,15.8,145,7.96,"7428.84.20","FAC-2022-46243"
965,"2023-12-08","EC","MINERÍA","EXPORTACIÓN",814125.21,438.6,385,18.89,"8798.67.11","FAC-2023-98408"
966,"2024-01-18","ES","FINANZAS","IMPORTACIÓN",474638,0,111,22.46,"1542.39.22","FAC-2024-64079"
967,"2022-05-20","CH","AGROINDUSTRIA","IMPORTACIÓN",99602.4,1833.9,280,15.97,"2660.85.66","FAC-2022-64339"
968,"2023-10-23","CO","TECNOLOGÍA","IMPORTACIÓN",208561.6,20.4,321,2.56,"7280.61.26","FAC-2023-84499"
969,"2024-02-17","PE","LOGÍSTICA","EXPORTACIÓN",197753.33,445.1,291,6.33,"2647.16.95","FAC-2024-24801"
970,"2024-04-27","CO","MANUFACTURA","EXPORTACIÓN",407581.92,631.8,214,12.55,"5618.43.60","FAC-2024-79102"
971,"2022-10-17","BR","AGROINDUSTRIA","IMPORTACIÓN",129271.08,383,81,15.33,"7995.48.85","FAC-2022-76809"
972,"2024-09-04","EC","MINERÍA","EXPORTACIÓN",1011408.2,3417.1,339,7.09,"1205.55.32","FAC-2024-90703"
973,"2022-08-22","AR","MANUFACTURA","EXPORTACIÓN",173946.91,190.8,30,10.53,"0521.95.35","FAC-2022-97194"
974,"02/27/2022","BR","MANUFACTURA","EXPORTACIÓN",85964.33,767,353,8.84,"9755.16.46","FAC-2022-56090"
975,"2024-01-05","US","TECNOLOGÍA","EXPORTACIÓN",260935.19,36.4,462,8.03,"4743.35.96","FAC-2024-43951"
976,"2023-12-14","MÉ","AGROINDUSTRIA","EXPORTACIÓN",108602.03,642.1,320,4.62,"4743.48.24","FAC-2023-11790"
977,"2023-09-26","PE","RETAIL","EXPORTACIÓN",197590.75,34,340,9.57,"7820.96.67","FAC-2023-58760"
978,"2022-05-07","MÉ","TECNOLOGÍA","IMPORTACIÓN",579838.57,32,51,23.51,"5343.64.22","FAC-2022-44205"
979,"04/14/2024","EC","LOGÍSTICA","IMPORTACIÓN",141707.47,588.8,29,12.65,"7209.55.32","FAC-2024-72287"
980,"2024-04-25","MÉ","AGROINDUSTRIA","IMPORTACIÓN",66300.21,1191.5,210,15.58,"0618.69.54","FAC-2024-74618"
981,"2023-11-19","US","RETAIL","EXPORTACIÓN",248204.57,55.7,449,22.11,"7111.53.77","FAC-2023-44033"
982,"2024-01-24","EC","AGROINDUSTRIA","IMPORTACIÓN",41850.26,219.4,24,20.2,"8143.42.41","FAC-2024-41242"
983,"2022-06-04","BR","FINANZAS","EXPORTACIÓN",507916.81,0,349,8.75,"9085.60.26","FAC-2022-21104"
984,"2024-10-20","AL","MINERÍA","EXPORTACIÓN",544470.56,3176.8,56,15.37,"6101.51.19","FAC-2024-16840"
986,"2023-09-18","PE","EDUCACIÓN","EXPORTACIÓN",39469.35,18.1,143,24.55,"3456.57.56","FAC-2023-40763"
987,"2024-11-10","US","RETAIL","EXPORTACIÓN",248758.85,73.3,80,23.72,"1462.15.70","FAC-2024-63213"
988,"2022-07-02","BR","TECNOLOGÍA","EXPORTACIÓN",458294.87,38.5,11,9.83,"3228.96.29","FAC-2022-66688"
991,"2023-01-13","AL","MINERÍA","EXPORTACIÓN",358660.37,331.7,135,12.47,"6208.21.45","FAC-2023-64949"
992,"2022-03-07","CO","MINERÍA","EXPORTACIÓN",158166.01,2787.4,127,15.87,"6413.50.64","FAC-2022-79017"
993,"2022-06-20","BR","TECNOLOGÍA","IMPORTACIÓN",446318.81,10.5,90,12.33,"1221.83.25","FAC-2022-39125"
994,"8 de diciembre 2023","AR","FINANZAS","EXPORTACIÓN",207175.72,0,449,2.46,"1839.66.51","FAC-2023-64627"
995,"28 de octubre 2024","CO","RETAIL","IMPORTACIÓN",246862.35,135.1,93,6.78,"2899.55.13","FAC-2024-67624"
996,"2024-09-18","EC","TECNOLOGÍA","EXPORTACIÓN",362667.78,18.6,408,12.27,"5224.96.46","FAC-2024-63370"
998,"2024-02-11","ES","MINERÍA","IMPORTACIÓN",789611.35,948.4,301,22.66,"6830.35.56","FAC-2024-62231"
999,"2023-09-24","BR","MANUFACTURA","EXPORTACIÓN",213117.73,268.2,302,6.5,"7827.14.52","FAC-2023-76918"
1000,"2023-07-01","AL","LOGÍSTICA","IMPORTACIÓN",34437.88,68.6,269,12.27,"6106.91.59","FAC-2023-43246"
1001,"2023-10-11","CO","EDUCACIÓN","IMPORTACIÓN",63603.06,NA,225,8.42,"2446.49.30","FAC-2023-34400"
1002,"2023-06-01","EC","RETAIL","EXPORTACIÓN",241631.3,125.9,405,20.62,"2540.90.89","FAC-2023-98529"
1003,"2024-10-06","ES","FINANZAS","IMPORTACIÓN",405666.44,0,202,3.29,"1613.60.37","FAC-2024-24500"
1004,"2023-05-09","AR","AGROINDUSTRIA","IMPORTACIÓN",132422.67,1116.7,43,15.49,"7114.11.92","FAC-2023-97755"
1005,"19 de marzo 2023","CO","AGROINDUSTRIA","IMPORTACIÓN",125945.82,1204.8,120,14.57,"2049.93.20","FAC-2023-39436"
1006,"2022-05-07","EC","EDUCACIÓN","IMPORTACIÓN",32055.61,NA,492,18.57,"1962.16.64","FAC-2022-90511"
1007,"2023-03-04","EC","MINERÍA","IMPORTACIÓN",410375.8,3713.9,32,4.45,"7724.96.64","FAC-2023-97460"
1008,"2024-11-01","BR","MINERÍA","EXPORTACIÓN",471605.07,3046.7,274,13.82,"6044.20.50","FAC-2024-66202"
1009,"2022-03-14","BR","TECNOLOGÍA","EXPORTACIÓN",410595.82,30,121,15.6,"4587.26.93","FAC-2022-33306"
1010,"2022-07-07","MÉ","TECNOLOGÍA","EXPORTACIÓN",698646.45,26.3,89,12.27,"3109.44.32","FAC-2022-69151"
1011,"2022-08-02","ES","TECNOLOGÍA","EXPORTACIÓN",477168.13,35.4,222,3.28,"9730.61.80","FAC-2022-18800"
1012,"2023-05-28","US","FINANZAS","EXPORTACIÓN",65996.35,0,110,6.97,"2432.13.25","FAC-2023-16679"
1013,"2024-02-06","EC","MANUFACTURA","IMPORTACIÓN",178891.47,543.7,374,3.84,"5469.73.61","FAC-2024-11105"
1014,"2022-12-19","CH","TECNOLOGÍA","IMPORTACIÓN",124028.84,36.2,240,16.49,"2073.82.56","FAC-2022-66139"
1015,"2022-07-09","PE","RETAIL","EXPORTACIÓN",242200.53,158.1,395,3.85,"5695.49.97","FAC-2022-57060"
1016,"2024-11-13","ES","FINANZAS","EXPORTACIÓN",100660.04,0,409,8.38,"4715.32.64","FAC-2024-60262"
1017,"2024-11-28","EC","FINANZAS","IMPORTACIÓN",124490.11,0,404,7.48,"9704.94.12","FAC-2024-77677"
1019,"2022-11-28","MÉ","EDUCACIÓN","EXPORTACIÓN",79956.5,17.9,239,12.27,"7621.94.78","FAC-2022-51340"
1020,"2023-12-01","MÉ","RETAIL","IMPORTACIÓN",76213,75.6,402,12.97,"5923.33.54","FAC-2023-52054"
